,n_spots,max_n_spots,bulk_fluorescence,avg_spot_size,percent_area,time_to_threshold,max_spot_change,max_area_change,max_fluorescence_change,copy_number,log_copy_number
47,34,51,8.905823041025545,0.00032343184476594394,0.010996682722042093,52.0,13,0.003813932567423208,5.340723803812058,100,2.0
48,74,150,42.48867968823364,0.00033698126711555204,0.02493661376655085,59.666666666666664,35,0.015057751901587008,13.520170908066484,100,2.0
49,18,131,24.870585722422632,0.0002771449064405206,0.0049886083159293715,58.666666666666664,72,0.016888171634706663,11.180425289538636,100,2.0
50,71,125,25.837898355477098,0.0005405843964651983,0.038381492149029084,58.0,24,0.012896032704636254,10.104710582551334,100,2.0
51,26,38,23.114506430102406,0.00043794767985051383,0.01138663967611336,53.0,11,0.00617706596808764,12.141129832499802,140,2.146128035678238
52,7,19,18.9478240731616,0.0003808153531235306,0.002665707471864714,59.666666666666664,4,0.003173226639336186,10.358278968011511,140,2.146128035678238
53,27,98,11.54622180738897,0.0003166121512122075,0.008548528082729602,59.666666666666664,28,0.011348652532705152,7.7120365843420196,200,2.3010299956639813
54,35,106,23.632008009153317,0.00035210308379644763,0.012323607932875668,59.333333333333336,20,0.012523836765827613,10.776983218916858,200,2.3010299956639813
55,15,84,20.924433225193404,0.00019964294626917243,0.0029946441940375866,58.0,25,0.0065891770487397534,16.50095022363849,200,2.3010299956639813
56,18,119,11.487905828745015,0.00014529671117861738,0.0026153408012151128,56.0,27,0.00816404025061705,8.363750711980254,200,2.3010299956639813
57,58,197,12.964260575845797,0.00019718877457301738,0.011436948925235007,57.333333333333336,43,0.027451176389739235,11.796846300900881,200,2.3010299956639813
58,78,133,29.6336521952416,0.00041728772413099124,0.03254844248221732,56.666666666666664,27,0.018121167525141035,14.840274711797903,300,2.4771212547196626
59,63,103,26.076159513687166,0.0005243625128972261,0.033034838312525246,54.333333333333336,25,0.013730450339534073,13.301521651309082,300,2.4771212547196626
60,42,82,3.6749980419799497,0.00016573241138560687,0.0069607612781954886,53.666666666666664,24,0.004718828320802006,6.586735393170426,300,2.4771212547196626
61,47,99,6.539670128643928,0.00018435698543475186,0.008664778315433337,55.0,26,0.008359888272552029,7.659570596797671,300,2.4771212547196626
62,58,103,18.735466303607897,0.0003684521154768332,0.021370222697656326,59.0,30,0.012895069532237673,13.052090829524452,400,2.6020599913279625
63,62,105,18.332109144542773,0.0003255146382465823,0.020181907571288103,58.0,25,0.013952802359882,12.602354965585054,400,2.6020599913279625
64,135,155,51.27701947175631,0.00044909281751387013,0.06062753036437247,38.666666666666664,52,0.022778099093888567,18.642225756699446,400,2.6020599913279625
65,113,134,30.392350049164207,0.0004399108953106917,0.04970993117010816,47.666666666666664,49,0.021189773844641102,15.44643067846608,400,2.6020599913279625
66,651,806,90.4026101532567,0.0002824566979183219,0.18387931034482757,36.0,400,0.14338601532567052,29.675340038314175,400,2.6020599913279625
67,225,411,65.86895622895624,0.0002914007802896692,0.06556517556517556,59.333333333333336,106,0.06122655122655124,19.894434824434825,400,2.6020599913279625
68,147,193,40.94271111111111,0.00047918031410094903,0.0704395061728395,59.666666666666664,52,0.02804444444444444,16.844039506172834,500,2.6989700043360187
69,95,154,20.376493122586872,0.00034614619318566693,0.032883888352638356,52.333333333333336,39,0.01733429858429858,8.39933236808237,500,2.6989700043360187
70,123,154,23.277907157273717,0.00041385660712685377,0.05090436267660301,54.0,60,0.02003279770222015,13.870361745070639,500,2.6989700043360187
71,165,191,34.71761848654628,0.00041915779333722444,0.06916103590064203,44.666666666666664,59,0.026974775771274682,24.468987904874126,500,2.6989700043360187
72,147,199,25.69212677953059,0.00026884358976372386,0.03952000769526741,41.333333333333336,82,0.015727202770296267,16.355665640631013,500,2.6989700043360187
73,137,195,28.196178570759226,0.0002589635520770505,0.035478006634555914,55.666666666666664,55,0.01914931499147253,12.139021121877166,500,2.6989700043360187
74,329,350,62.326317506934245,0.0004088158003018539,0.13450039829930993,40.333333333333336,128,0.041461518528116095,15.388696937414224,600,2.7781512503836434
75,271,307,56.05121939464045,0.00037161808865052214,0.1007085020242915,51.666666666666664,97,0.029429342587237325,15.51033834586466,600,2.7781512503836434
76,154,168,42.51970683404156,0.0005157579740442007,0.07942672800280691,49.666666666666664,55,0.023278819539199247,14.795695099606256,600,2.7781512503836434
77,123,139,39.541973609265234,0.0005572354945117706,0.06853996582494779,35.666666666666664,57,0.018872223277007782,14.260779381051826,600,2.7781512503836434
78,689,1481,131.31123717597305,0.0003966385048331744,0.27328392983005717,23.333333333333332,1116,0.2578950975017621,33.14413325240818,600,2.7781512503836434
79,1297,1951,151.38041731158472,0.00044067168598873414,0.5715511767273882,19.333333333333332,1690,0.41331309282851136,38.60738381553359,600,2.7781512503836434
80,144,184,64.61238331813153,0.0004079754981552998,0.05874847173436317,50.0,89,0.027062430864173564,20.749893263987268,700,2.845098040014257
81,106,158,21.20971271570423,0.00030221784058395435,0.032035091101899164,53.666666666666664,46,0.0170056878434397,11.272924901185771,700,2.845098040014257
82,93,206,24.827586376805883,0.00039726262842688026,0.036945424443699866,59.0,32,0.02324240692197016,17.98273449356485,700,2.845098040014257
83,153,185,40.084928674598686,0.0004590751114133303,0.07023849204623954,46.0,61,0.02722586940664416,24.06512277243985,700,2.845098040014257
84,38,119,18.213943355119827,0.00035949602513070004,0.013660848954966602,57.0,26,0.011970600205894327,8.110675381263619,700,2.845098040014257
85,57,123,35.33261355786463,0.0002599259816909393,0.014815780956383539,59.0,27,0.01420711176808738,17.417387649812326,700,2.845098040014257
86,1383,2011,160.90862801932366,0.0004470328104205309,0.6182463768115942,18.0,1311,0.3290386473429952,38.54332367149759,700,2.845098040014257
87,960,1151,123.58892027496839,0.00039554793674936785,0.37972601927939315,33.666666666666664,342,0.12516790455120103,29.985115755372945,700,2.845098040014257
88,90,154,25.04149526893641,0.0003397159741063817,0.03057443766957435,57.0,37,0.0215693711040445,16.537483832696367,800,2.9030899869919438
89,149,218,29.305528422584846,0.0003616515424724291,0.05388607982839194,59.666666666666664,58,0.026641385122194133,21.72389010189228,800,2.9030899869919438
90,150,204,39.68096471195283,0.00047929825231957037,0.07189473784793556,55.333333333333336,65,0.028838160396739705,22.027624626145453,800,2.9030899869919438
91,163,177,46.90815893733311,0.0004996612250765947,0.08144477968748494,45.666666666666664,63,0.030051378941381733,21.59344605211156,800,2.9030899869919438
92,1062,1390,123.79290664891535,0.0004218170359918582,0.4479696922233534,24.0,988,0.2717470044639361,33.02125264312005,800,2.9030899869919438
93,1345,1740,125.41982300884956,0.0003963146947980978,0.5330432645034415,20.666666666666668,1265,0.2715339233038348,31.997758112094395,800,2.9030899869919438
94,120,203,24.121563205006915,0.0003668259628524529,0.04401911554229435,57.0,45,0.022332193193120346,17.046260582684425,900,2.9542425094393248
95,120,203,24.121563205006915,0.0003668259628524529,0.04401911554229435,57.0,45,0.022332193193120346,17.046260582684425,900,2.9542425094393248
96,120,203,24.121563205006915,0.0003668259628524529,0.04401911554229435,57.0,45,0.022332193193120346,17.046260582684425,900,2.9542425094393248
97,181,262,47.58917494386726,0.0003641348009950092,0.06590839898009666,49.0,113,0.025221676751531755,19.308259123948687,900,2.9542425094393248
98,254,274,79.2032866618257,0.000496901112227317,0.1262128825057385,25.666666666666668,112,0.05724854161691676,22.573581944803188,900,2.9542425094393248
99,226,430,74.3755894738885,0.00047159628472806016,0.1065807603485416,23.0,275,0.05818568184905587,30.666396592210212,900,2.9542425094393248
100,537,576,56.06679188031414,0.0002832290795291361,0.1520940157071461,34.0,264,0.06209434023495814,22.95990458882327,1000,3.0
101,281,293,74.17732300884956,0.00047073607560531766,0.13227683724509426,41.666666666666664,123,0.042785686802616386,25.343478260869574,1000,3.0
102,236,260,35.71578273738101,0.00032595597736029573,0.0769256106570298,41.666666666666664,106,0.030124648851621277,14.762014332971013,1000,3.0
