,n_spots,max_n_spots,bulk_fluorescence,avg_spot_size,percent_area,time_to_threshold,max_spot_change,max_area_change,max_fluorescence_change,copy_number,log_copy_number
32,137,195,28.196178570759226,0.0002589635520770505,0.035478006634555914,55.666666666666664,55,0.01914931499147253,12.139021121877166,500,2.6989700043360187
33,562,782,482.2762103664325,0.0008887337866133523,0.499468388076704,54.0,497,0.21076514144674385,122.56111163850392,50000,4.698970004336019
34,597,847,360.64550875710194,0.0007769828466493932,0.46385875944968774,59.333333333333336,550,0.19672254308118514,96.87884678593231,50000,4.698970004336019
35,44,131,14.86965484259305,0.0002560795707532956,0.011267501113145006,59.333333333333336,27,0.01030689820082785,14.587324164316694,80,1.9030899869919435
36,465,480,131.1508011576198,0.0005270261825591454,0.2450671748900026,29.0,270,0.10283522740641396,49.504919884238035,8000,3.9030899869919438
37,440,453,135.28297231787315,0.0005414466792465368,0.23823653886847623,28.666666666666668,255,0.0899861493180463,40.30179097012484,8000,3.9030899869919438
38,530,776,191.2583553589213,0.0007075562040967955,0.3750047881713016,59.666666666666664,414,0.16078200413698002,59.5133254807324,80000,4.903089986991944
39,627,864,227.86141860844822,0.000658828003973458,0.4130851584913582,59.333333333333336,554,0.19588085741608938,71.03973596435983,80000,4.903089986991944
40,637,751,228.20059544709034,0.0006432984431125119,0.40978110826267006,59.333333333333336,458,0.18958592859444667,72.76254262641228,90000,4.954242509439325
41,594,735,294.07099319256196,0.0006957834223193125,0.4132953528576716,58.666666666666664,531,0.20069526758900505,89.62634052182548,90000,4.954242509439325
42,655,692,197.12869751021924,0.0005806746264761532,0.3803418803418803,25.0,460,0.153962281679673,62.25245261984392,40000,4.6020599913279625
43,489,489,113.309458827199,0.0004699657276043002,0.2298132407985028,30.0,235,0.07863673580786026,36.920144845601996,40000,4.6020599913279625
44,492,508,71.35212211752088,0.00041799178334233353,0.2056519574044281,28.666666666666668,235,0.06798245614035088,17.434861717612808,20000,4.301029995663981
45,469,495,61.04704378303838,0.00035965394160628056,0.16867769861334558,33.0,205,0.052808741285528225,15.580819543399986,20000,4.301029995663981
46,476,498,77.50486607961842,0.0003779180907365698,0.17988901119060724,37.666666666666664,225,0.06540084388185655,28.642794900018345,9000,3.9542425094393248
47,455,478,81.12750060255483,0.00039613598373327863,0.18024187259864177,31.333333333333332,218,0.06976403480167676,26.088346353243622,9000,3.9542425094393248
48,258,331,32.03728548992569,0.0002596933373004632,0.0670008810235195,44.333333333333336,101,0.03736210066651345,13.382215774151533,4000,3.6020599913279625
49,332,390,36.65907829747814,0.0002738087496026582,0.09090450486808253,38.0,147,0.044218607402787394,14.745135357000358,4000,3.6020599913279625
50,27,40,12.49540089424425,0.00035576101280318626,0.00960554734568603,53.666666666666664,9,0.0038081164033193136,7.474451517562806,30,1.4771212547196624
51,21,44,22.607191011235955,0.00029035134653112183,0.0060973782771535584,53.666666666666664,11,0.003915106117353309,11.58698127340824,30,1.4771212547196624
52,636,1007,404.82290633206884,0.0006847215875410401,0.4354829296761015,56.666666666666664,415,0.20441591284894467,105.01399669292871,200000,5.301029995663981
53,575,1098,348.02967839412906,0.0008284953534064356,0.47638482820870043,59.666666666666664,462,0.2230490748189863,78.38507839020465,200000,5.301029995663981
54,749,999,471.34359375679315,0.000655421926825405,0.49091102319222835,53.333333333333336,323,0.15465994232134833,129.95796801105266,300000,5.477121254719663
55,462,838,384.4255923473142,0.0008703985083676033,0.4021241108658327,58.333333333333336,344,0.20296296296296296,106.91540838852097,300000,5.477121254719663
56,639,1005,247.6417980425482,0.0006620651670107993,0.42305964171990074,59.666666666666664,590,0.23192482759967958,77.66509406317763,400000,5.6020599913279625
57,741,1048,302.3956627443353,0.000703032651010151,0.5209471943985219,59.0,525,0.25049596421277837,85.934527861519,400000,5.6020599913279625
58,920,1172,308.5783339129763,0.0005112933766133395,0.47038990648427237,48.333333333333336,675,0.2842424066774867,80.42048747971249,500000,5.698970004336019
59,947,1160,290.34259185936014,0.0005430244350647678,0.5142441400063351,55.0,795,0.3214137234716503,73.38916990022172,500000,5.698970004336019
60,1082,1264,341.0978297047537,0.0004586058483541398,0.4962115279191793,54.333333333333336,679,0.2981733103610306,87.22803273553137,600000,5.778151250383644
61,995,1160,346.9661061507937,0.0004798047778575417,0.47740575396825397,56.0,558,0.29253968253968254,89.88512400793651,600000,5.778151250383644
62,1221,1388,258.4641894690675,0.000430415951480253,0.5255378767573889,57.333333333333336,799,0.3319509758534149,64.11572330108916,700000,5.845098040014257
63,967,1112,326.8296794467042,0.0004843364809636696,0.4683533770918685,58.666666666666664,812,0.3820501901587348,86.6219585615483,700000,5.845098040014257
64,967,1161,421.4759921725132,0.0005087242388946776,0.4919363390111532,54.333333333333336,836,0.3482315856444663,103.9501479703481,800000,5.903089986991944
65,1252,1330,362.48191399992186,0.00039906844161286616,0.4996336888993084,55.0,998,0.4266840542335795,111.01066209510415,800000,5.903089986991944
66,1223,1297,376.729893675358,0.0004389930398404466,0.5368884877248662,59.333333333333336,1014,0.39720576317411327,115.84256091465397,900000,5.954242509439325
67,1380,1451,311.0953994152971,0.0003869104875501567,0.5339364728192162,28.0,1015,0.45201386694058154,100.56259876738307,900000,5.954242509439325
68,1353,1364,475.0893330880502,0.0004082243960890206,0.5523276079084448,27.0,1068,0.48036928022307857,135.8133895548111,1000000,6.0
69,1060,1096,549.7620661605206,0.00047507834836959384,0.5035830492717694,29.0,834,0.40622094824914784,155.4761630384258,1000000,6.0
